jobId,employerId,hourlyRate,startTime,endTime,daysToWork,educationRequirement
657,883,17.18065514,7:24:00 AM,3:24:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
658,883,28.96318161,8:05:00 AM,4:05:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
659,883,19.64756553,7:05:00 AM,3:05:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
660,883,10.39516352,8:37:00 AM,4:37:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
661,883,26.08784367,8:47:00 AM,4:47:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
662,883,10.84453604,7:16:00 AM,3:16:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
663,884,15.99059957,8:52:00 AM,4:52:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
664,884,30.09740661,7:38:00 AM,3:38:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
665,884,10.09243545,8:34:00 AM,4:34:00 PM,"[Sunday,Friday,Saturday,Tuesday,Thursday]",HighSchoolOrCollege
666,885,19.30215201,8:32:00 AM,4:32:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
667,885,11.09277692,7:43:00 AM,3:43:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
668,885,24.06599972,7:48:00 AM,3:48:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
669,885,16.92934322,8:33:00 AM,4:33:00 PM,"[Sunday,Saturday,Friday,Thursday,Tuesday]",HighSchoolOrCollege
670,885,16.79246156,7:34:00 AM,3:34:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
671,885,26.45385251,8:09:00 AM,4:09:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
672,886,19.30343432,8:37:00 AM,4:37:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
673,886,21.00579939,8:51:00 AM,4:51:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
674,886,21.03850715,7:24:00 AM,3:24:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
675,887,10,7:01:00 AM,3:01:00 PM,"[Saturday,Thursday,Monday,Friday,Sunday]",Low
676,887,14.61849083,8:13:00 AM,4:13:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
677,887,13.45286788,8:34:00 AM,4:34:00 PM,"[Saturday,Tuesday,Thursday,Sunday,Wednesday]",HighSchoolOrCollege
678,887,20.24751308,8:03:00 AM,4:03:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
679,887,13.65608405,7:24:00 AM,3:24:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
680,887,24.50341008,8:21:00 AM,4:21:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
681,888,12.38051858,8:02:00 AM,4:02:00 PM,"[Wednesday,Saturday,Sunday,Tuesday,Monday]",HighSchoolOrCollege
682,888,15.00679611,7:05:00 AM,3:05:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
683,888,10.64493197,8:11:00 AM,4:11:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
684,888,16.76946954,7:53:00 AM,3:53:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
685,889,20.35444449,8:26:00 AM,4:26:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
686,889,26.16081628,7:42:00 AM,3:42:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
687,890,10,7:27:00 AM,3:27:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
688,890,10,8:07:00 AM,4:07:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
689,890,11.47942783,8:22:00 AM,4:22:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
690,891,25.36569707,8:10:00 AM,4:10:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
691,891,16.5205803,8:07:00 AM,4:07:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
692,891,10,8:40:00 AM,4:40:00 PM,"[Thursday,Monday,Friday,Sunday,Tuesday]",HighSchoolOrCollege
693,891,24.77754843,8:03:00 AM,4:03:00 PM,"[Sunday,Tuesday,Saturday,Friday,Thursday]",HighSchoolOrCollege
694,891,34.26153278,8:51:00 AM,4:51:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
695,1279,10,7:08:00 AM,3:08:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
696,1279,13.02274429,8:08:00 AM,4:08:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
697,1279,64.39233631,8:30:00 AM,4:30:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
698,1279,10.55471628,8:54:00 AM,4:54:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
699,1280,12.24575277,8:39:00 AM,4:39:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
700,1280,10.09165752,7:47:00 AM,3:47:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
701,1280,12.78267236,7:12:00 AM,3:12:00 PM,"[Friday,Wednesday,Tuesday,Saturday,Sunday]",HighSchoolOrCollege
702,1280,29.03552464,8:32:00 AM,4:32:00 PM,"[Saturday,Thursday,Tuesday,Wednesday,Friday]",HighSchoolOrCollege
703,1280,22.65824008,7:49:00 AM,3:49:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
704,1280,10,8:49:00 AM,4:49:00 PM,"[Sunday,Thursday,Monday,Friday,Tuesday]",Low
705,1281,42.11186487,7:11:00 AM,3:11:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
706,1281,17.92060815,8:08:00 AM,4:08:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
707,1281,10.75665196,8:51:00 AM,4:51:00 PM,"[Sunday,Thursday,Friday,Monday,Wednesday]",Low
708,1281,26.06700586,7:35:00 AM,3:35:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
709,1281,26.32382156,7:06:00 AM,3:06:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
710,1282,10,7:24:00 AM,3:24:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
711,1282,22.31062571,7:47:00 AM,3:47:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
712,1282,10,8:33:00 AM,4:33:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
713,1282,10,8:12:00 AM,4:12:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
714,1282,26.17822023,8:33:00 AM,4:33:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
715,1282,10,7:01:00 AM,3:01:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
716,1283,12.93859263,8:23:00 AM,4:23:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
717,1283,13.31650058,8:53:00 AM,4:53:00 PM,"[Saturday,Friday,Thursday,Wednesday,Sunday]",HighSchoolOrCollege
718,1283,18.47011387,8:57:00 AM,4:57:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
719,1283,22.47097517,7:46:00 AM,3:46:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
720,1283,10.6411017,7:58:00 AM,3:58:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
721,1283,38.41091944,8:02:00 AM,4:02:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
722,1283,10,7:54:00 AM,3:54:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
723,1284,32.72008731,7:19:00 AM,3:19:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
724,1284,21.19034148,7:25:00 AM,3:25:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
725,1284,18.03821195,7:27:00 AM,3:27:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
726,1284,20.5188043,7:18:00 AM,3:18:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
727,1284,10,7:05:00 AM,3:05:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
728,1285,42.26028533,7:51:00 AM,3:51:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
729,1285,24.73616375,7:54:00 AM,3:54:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
730,1285,34.85902881,7:10:00 AM,3:10:00 PM,"[Friday,Wednesday,Thursday,Saturday,Sunday]",HighSchoolOrCollege
731,1285,11.58125217,7:58:00 AM,3:58:00 PM,"[Tuesday,Sunday,Friday,Saturday,Thursday]",HighSchoolOrCollege
732,1285,10,8:01:00 AM,4:01:00 PM,"[Tuesday,Monday,Thursday,Wednesday,Sunday]",HighSchoolOrCollege
733,1285,27.48950893,8:26:00 AM,4:26:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
734,1285,19.67840769,7:23:00 AM,3:23:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
735,1285,14.50687071,7:11:00 AM,3:11:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
736,1286,10.29536787,7:33:00 AM,3:33:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
737,1286,21.67896251,8:00:00 AM,4:00:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
738,1286,20.22343734,7:48:00 AM,3:48:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
739,1286,11.18157953,8:59:00 AM,4:59:00 PM,"[Wednesday,Saturday,Tuesday,Thursday,Monday]",HighSchoolOrCollege
740,1286,24.25687059,7:38:00 AM,3:38:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
741,1287,27.28188504,8:02:00 AM,4:02:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
742,1287,10.12053448,8:21:00 AM,4:21:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
743,1287,18.85219039,7:24:00 AM,3:24:00 PM,"[Thursday,Wednesday,Sunday,Monday,Saturday]",HighSchoolOrCollege
744,1287,11.32663178,8:39:00 AM,4:39:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
745,1287,10.10382731,8:38:00 AM,4:38:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
746,1287,35.71498006,8:00:00 AM,4:00:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
747,1288,19.40727244,7:04:00 AM,3:04:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
748,1288,25.94435891,7:14:00 AM,3:14:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
749,1288,10,7:37:00 AM,3:37:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
750,1288,10,8:33:00 AM,4:33:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
751,1288,10,8:06:00 AM,4:06:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
752,1288,10,8:19:00 AM,4:19:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
753,1288,10,8:19:00 AM,4:19:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
754,1289,38.16807185,8:55:00 AM,4:55:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
755,1289,16.03127066,8:47:00 AM,4:47:00 PM,"[Friday,Monday,Sunday,Tuesday,Saturday]",HighSchoolOrCollege
756,1289,11.05579017,8:55:00 AM,4:55:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
757,1289,10,8:19:00 AM,4:19:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
758,1289,10,8:58:00 AM,4:58:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
759,1289,31.40123951,7:05:00 AM,3:05:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
760,1290,31.4115497,7:13:00 AM,3:13:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
761,1290,10,7:19:00 AM,3:19:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
762,1290,10,8:45:00 AM,4:45:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
763,1290,10,7:57:00 AM,3:57:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
764,1290,15.83543931,8:44:00 AM,4:44:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
765,1290,10,8:08:00 AM,4:08:00 PM,"[Monday,Tuesday,Sunday,Thursday,Wednesday]",Low
766,1290,10,8:16:00 AM,4:16:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
767,1291,10,8:09:00 AM,4:09:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
768,1291,18.04970054,7:52:00 AM,3:52:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
769,1291,13.8506596,8:34:00 AM,4:34:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
770,1291,11.91341636,8:32:00 AM,4:32:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
771,1291,18.43559841,7:48:00 AM,3:48:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
772,1291,10,8:19:00 AM,4:19:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
773,1291,19.15242095,7:35:00 AM,3:35:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
774,1291,13.07205321,8:37:00 AM,4:37:00 PM,"[Tuesday,Sunday,Wednesday,Friday,Thursday]",HighSchoolOrCollege
775,1292,10,8:21:00 AM,4:21:00 PM,"[Friday,Saturday,Sunday,Monday,Tuesday]",Low
776,1292,14.52050612,8:02:00 AM,4:02:00 PM,"[Sunday,Tuesday,Monday,Thursday,Saturday]",Low
777,1292,28.05360425,8:25:00 AM,4:25:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
778,1292,10,7:13:00 AM,3:13:00 PM,"[Thursday,Friday,Tuesday,Wednesday,Saturday]",Low
779,1292,10,7:28:00 AM,3:28:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
780,1293,10,7:02:00 AM,3:02:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
781,1293,45.88280744,7:11:00 AM,3:11:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
782,1294,21.64595359,8:19:00 AM,4:19:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
783,1294,11.75401406,8:42:00 AM,4:42:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
784,1295,30.47484136,7:31:00 AM,3:31:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
785,1295,15.17130288,8:01:00 AM,4:01:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
786,1295,31.46553072,8:24:00 AM,4:24:00 PM,"[Wednesday,Sunday,Tuesday,Thursday,Monday]",Bachelors
787,1295,26.01020711,8:13:00 AM,4:13:00 PM,"[Saturday,Sunday,Tuesday,Friday,Wednesday]",HighSchoolOrCollege
788,1295,21.55236698,7:29:00 AM,3:29:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
789,1296,15.05042621,8:15:00 AM,4:15:00 PM,"[Saturday,Sunday,Friday,Monday,Thursday]",HighSchoolOrCollege
790,1296,39.24317321,8:41:00 AM,4:41:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
791,1296,33.57528045,8:43:00 AM,4:43:00 PM,"[Monday,Tuesday,Thursday,Sunday,Friday]",Graduate
792,1297,10,8:05:00 AM,4:05:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
793,1297,20.63409818,7:20:00 AM,3:20:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
794,1297,28.84499185,7:14:00 AM,3:14:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
795,1297,10,7:29:00 AM,3:29:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
796,1297,12.40718187,8:02:00 AM,4:02:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
797,1297,11.56263732,7:29:00 AM,3:29:00 PM,"[Monday,Thursday,Tuesday,Wednesday,Sunday]",Low
798,1297,13.53067716,7:01:00 AM,3:01:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
799,1297,10.04092684,8:59:00 AM,4:59:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
800,1298,10,7:55:00 AM,3:55:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
801,1298,14.975079,7:59:00 AM,3:59:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
802,1298,10,8:29:00 AM,4:29:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
803,1298,68.34972009,7:42:00 AM,3:42:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
804,1298,10,8:11:00 AM,4:11:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
805,1298,24.03902433,8:01:00 AM,4:01:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
806,1298,12.85175181,7:43:00 AM,3:43:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
807,1298,13.11073575,8:23:00 AM,4:23:00 PM,"[Thursday,Wednesday,Sunday,Friday,Tuesday]",HighSchoolOrCollege
808,1298,14.66496641,7:27:00 AM,3:27:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
809,1299,10,7:44:00 AM,3:44:00 PM,"[Thursday,Wednesday,Monday,Tuesday,Sunday]",Low
810,1299,25.37317681,7:53:00 AM,3:53:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
811,1299,10,7:57:00 AM,3:57:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
812,1299,36.10029158,7:15:00 AM,3:15:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
813,1299,15.98802588,8:50:00 AM,4:50:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
814,1299,12.61951605,8:42:00 AM,4:42:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
815,1299,26.74839606,7:39:00 AM,3:39:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
816,1300,24.43201036,8:49:00 AM,4:49:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
817,1300,10.5555678,8:54:00 AM,4:54:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
818,1300,11.73747499,7:28:00 AM,3:28:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
819,1300,15.76730899,7:07:00 AM,3:07:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
820,1300,20.93049005,7:25:00 AM,3:25:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
821,1300,12.43125834,8:59:00 AM,4:59:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
822,1301,10,8:25:00 AM,4:25:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
823,1301,20.4888537,8:28:00 AM,4:28:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
824,1302,54.86564716,8:54:00 AM,4:54:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
825,1302,11.40993669,7:15:00 AM,3:15:00 PM,"[Friday,Saturday,Wednesday,Monday,Thursday]",HighSchoolOrCollege
826,1302,10,7:34:00 AM,3:34:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
827,1302,10,8:47:00 AM,4:47:00 PM,"[Sunday,Friday,Tuesday,Saturday,Thursday]",HighSchoolOrCollege
828,1302,12.75412807,8:33:00 AM,4:33:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
829,1302,13.1807366,7:26:00 AM,3:26:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
830,1302,10,8:00:00 AM,4:00:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
831,1303,23.32332507,7:04:00 AM,3:04:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
832,1303,33.89900299,8:10:00 AM,4:10:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
833,1303,17.61719853,8:27:00 AM,4:27:00 PM,"[Saturday,Wednesday,Tuesday,Monday,Friday]",Low
834,1303,10,7:47:00 AM,3:47:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
835,1303,10,7:14:00 AM,3:14:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
836,1304,56.99344599,8:32:00 AM,4:32:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
837,1304,18.65794299,7:29:00 AM,3:29:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
838,1304,10,8:12:00 AM,4:12:00 PM,"[Sunday,Wednesday,Monday,Thursday,Friday]",Low
839,1304,56.23435651,7:42:00 AM,3:42:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
840,1304,19.15830219,7:05:00 AM,3:05:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
841,1304,12.68208082,7:50:00 AM,3:50:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
842,1305,14.25700893,7:49:00 AM,3:49:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
843,1305,16.6952938,8:19:00 AM,4:19:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
844,1305,13.06466085,7:20:00 AM,3:20:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
845,1305,12.8650267,7:06:00 AM,3:06:00 PM,"[Monday,Tuesday,Friday,Sunday,Wednesday]",HighSchoolOrCollege
846,1305,10,8:10:00 AM,4:10:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
847,1305,10,7:08:00 AM,3:08:00 PM,"[Sunday,Wednesday,Monday,Tuesday,Friday]",Low
848,1306,19.76865825,8:46:00 AM,4:46:00 PM,"[Friday,Wednesday,Tuesday,Monday,Saturday]",HighSchoolOrCollege
849,1306,26.05104289,7:59:00 AM,3:59:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
850,1306,10.16600469,7:40:00 AM,3:40:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Low
851,1306,16.48647085,7:41:00 AM,3:41:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
852,1306,24.70753734,8:10:00 AM,4:10:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Graduate
853,1306,45.616672,8:57:00 AM,4:57:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
854,1306,10,7:20:00 AM,3:20:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
855,1306,14.95854243,8:12:00 AM,4:12:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
856,1306,10,7:05:00 AM,3:05:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
857,1307,16.01526029,8:12:00 AM,4:12:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
858,1307,21.94686942,7:05:00 AM,3:05:00 PM,"[Sunday,Tuesday,Monday,Thursday,Friday]",Graduate
859,1307,17.31030905,7:21:00 AM,3:21:00 PM,"[Thursday,Friday,Tuesday,Monday,Saturday]",HighSchoolOrCollege
860,1307,10,8:38:00 AM,4:38:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
861,1307,31.99403874,7:51:00 AM,3:51:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
862,1307,18.76005993,8:03:00 AM,4:03:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
863,1308,27.29293245,7:40:00 AM,3:40:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
864,1308,24.03662502,8:45:00 AM,4:45:00 PM,"[Friday,Saturday,Wednesday,Tuesday,Sunday]",HighSchoolOrCollege
865,1309,24.40589344,8:39:00 AM,4:39:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
866,1309,10,8:44:00 AM,4:44:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
867,1309,12.08588572,8:14:00 AM,4:14:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",Bachelors
868,1309,10,7:21:00 AM,3:21:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
869,1309,10.27760437,8:14:00 AM,4:14:00 PM,"[Monday,Tuesday,Wednesday,Thursday,Friday]",HighSchoolOrCollege
870,1309,10,7:50:00 AM,3:50:00 PM,"[Tuesday,Monday,Saturday,Wednesday,Sunday]",HighSchoolOrCollege
